index,label,mean_mse,max_mse,mean_cos,min_cos,num_masked_patches,anomaly_score
573,8,0.20346947014331818,0.4297234117984772,0.8846955895423889,0.7540955543518066,36,0.4298616170883179
2163,0,0.21895723044872284,0.3965242803096771,0.8753821849822998,0.7729802131652832,41,0.4296811521053314
291,2,0.16154621541500092,0.5174327492713928,0.9084324836730957,0.7040523886680603,48,0.42941934168338775
590,3,0.19832053780555725,0.4395572245121002,0.8876842856407166,0.7524585127830505,49,0.4293307214975357
293,3,0.17590469121932983,0.48669108748435974,0.9001102447509766,0.7210582494735718,40,0.42923921048641206
617,2,0.20523442327976227,0.42345404624938965,0.8837847113609314,0.7581772804260254,45,0.428582975268364
118,1,0.21364910900592804,0.40546712279319763,0.8786290884017944,0.767879843711853,36,0.4285197615623474
1067,4,0.1647241711616516,0.5082141757011414,0.9064974784851074,0.7100551128387451,34,0.42818151116371156
1855,1,0.1821911633014679,0.4711180627346039,0.8964897990226746,0.7299278974533081,45,0.42810121476650237
821,0,0.22524918615818024,0.380073219537735,0.8719966411590576,0.7853829860687256,34,0.42808613181114197
130,0,0.22780254483222961,0.37426039576530457,0.8704843521118164,0.7858951091766357,32,0.42788430750370027
1615,1,0.19066855311393738,0.45209383964538574,0.8915961384773254,0.7414936423301697,32,0.4275558590888977
868,2,0.2059192657470703,0.41958221793174744,0.8832458257675171,0.7597659230232239,37,0.4273857921361923
1038,2,0.21032817661762238,0.40979933738708496,0.8804118633270264,0.7657678723335266,39,0.4271866589784622
259,1,0.19462864100933075,0.44295334815979004,0.8897361755371094,0.7505486011505127,33,0.42713169753551483
1468,1,0.1452174037694931,0.5472661852836609,0.9178035259246826,0.6880810856819153,26,0.4270701438188553
1792,2,0.16878247261047363,0.49717268347740173,0.9040988087654114,0.7122688293457031,28,0.42695893347263336
910,2,0.19550590217113495,0.4401675760746002,0.8887736201286316,0.7483521699905396,36,0.4267123281955719
658,2,0.19041280448436737,0.4499211013317108,0.8917524814605713,0.7421358823776245,48,0.42619810700416566
1516,1,0.14158673584461212,0.5529382824897766,0.9196489453315735,0.6830983757972717,34,0.4260909825563431
1529,2,0.18663139641284943,0.45764875411987305,0.8943281173706055,0.7421977519989014,35,0.4260229617357254
1241,1,0.15659788250923157,0.5207845568656921,0.9112539887428284,0.6996709108352661,52,0.4258647620677948
326,2,0.2067624181509018,0.4146059453487396,0.8823996186256409,0.7622092366218567,32,0.42582542896270753
857,1,0.18248046934604645,0.4658736288547516,0.8963120579719543,0.7375027537345886,45,0.4257860779762268
614,0,0.20958493649959564,0.40817323327064514,0.8811139464378357,0.766794741153717,28,0.42556015849113465
93,7,0.21973097324371338,0.38628220558166504,0.875137984752655,0.778986394405365,40,0.4253582775592804
6,6,0.20257915556430817,0.422171950340271,0.8849012851715088,0.7581808567047119,31,0.42517500221729276
277,2,0.20796136558055878,0.4108002483844757,0.8821800947189331,0.7648301720619202,33,0.4251434803009033
1690,2,0.22181393206119537,0.38143137097358704,0.8739115595817566,0.7811059951782227,32,0.4251384615898132
1966,0,0.20542630553245544,0.41605183482170105,0.883397102355957,0.7619961500167847,44,0.4251125127077103
969,1,0.13820210099220276,0.5576688051223755,0.9213128685951233,0.6783391237258911,26,0.42490521669387815
1338,2,0.22763416171073914,0.368526428937912,0.8705959320068359,0.7921414971351624,42,0.42483778297901154
926,0,0.18271882832050323,0.46231865882873535,0.8960572481155396,0.7356833219528198,35,0.42427243292331696
1910,1,0.2100881040096283,0.4044196605682373,0.8810217380523682,0.7724659442901611,43,0.42419576048851015
1660,7,0.170972540974617,0.4862016439437866,0.9028616547584534,0.7193531394004822,38,0.42378719747066496
83,2,0.18127647042274475,0.46435070037841797,0.8972322344779968,0.7339401245117188,44,0.42372859716415406
1734,1,0.20926594734191895,0.4046204388141632,0.8809781670570374,0.7685164213180542,36,0.4234783500432968
393,0,0.21558262407779694,0.39122018218040466,0.8774582743644714,0.7760900855064392,31,0.42344688773155215
43,1,0.18013393878936768,0.465828537940979,0.8976089954376221,0.7340489625930786,36,0.42328730821609495
205,0,0.200954869389534,0.42140325903892517,0.8857589960098267,0.7584976553916931,40,0.4230805993080139
1780,2,0.14387524127960205,0.5420033931732178,0.918715238571167,0.6911886930465698,44,0.42300541400909425
435,2,0.1884453445672989,0.44621482491493225,0.8930151462554932,0.7442833781242371,50,0.4222512423992157
999,1,0.2370646595954895,0.34345903992652893,0.8654353618621826,0.8040603399276733,45,0.4222506433725357
1093,4,0.18240664899349213,0.45834341645240784,0.8964300155639648,0.7377137541770935,33,0.42193535566329954
763,0,0.16695161163806915,0.4910207688808441,0.905509352684021,0.7212044596672058,33,0.4219110608100891
290,1,0.19260667264461517,0.4346707761287689,0.8909357786178589,0.7510769367218018,33,0.42084848284721377
34,4,0.20325544476509094,0.4120827615261078,0.8848598003387451,0.7641503214836121,33,0.42081084549427034
324,2,0.2086051106452942,0.4005959928035736,0.8810039162635803,0.7708365321159363,34,0.42080271542072295
569,1,0.2114202231168747,0.3944108784198761,0.8799143433570862,0.774022102355957,36,0.4206342279911041
1857,1,0.1789766401052475,0.46295133233070374,0.8988606333732605,0.7391497492790222,38,0.4205662429332733
176,1,0.18462249636650085,0.4506727159023285,0.8949322700500488,0.7423880100250244,46,0.42046562731266024
1178,0,0.20371635258197784,0.41007086634635925,0.8841512203216553,0.7651852965354919,48,0.42033666372299194
714,8,0.2296711802482605,0.3551482856273651,0.8692924976348877,0.7988617420196533,42,0.4203160732984543
1743,1,0.17703907191753387,0.46636462211608887,0.8996369242668152,0.7344125509262085,40,0.4202576905488968
108,6,0.22600729763507843,0.36197254061698914,0.8717048764228821,0.7928526997566223,36,0.4198230803012848
2102,1,0.17712333798408508,0.4651886522769928,0.8996679782867432,0.7334256172180176,33,0.4197508662939072
1271,1,0.1890566200017929,0.4396791458129883,0.8923556804656982,0.7464354038238525,38,0.41966062486171724
1954,1,0.19993644952774048,0.41665422916412354,0.886349081993103,0.7599666714668274,30,0.4196286559104919
1158,4,0.1979714035987854,0.42032817006111145,0.8879197835922241,0.7633066177368164,40,0.41934351027011874
1406,0,0.1988661140203476,0.41808566451072693,0.88734370470047,0.7607101202011108,46,0.4191745758056641
937,2,0.1872187703847885,0.44256317615509033,0.8937929272651672,0.7456464171409607,40,0.419121065735817
1285,3,0.20815670490264893,0.3979935944080353,0.8820251822471619,0.772288978099823,39,0.4189509838819504
734,8,0.13421545922756195,0.5541422963142395,0.9238829612731934,0.6818116307258606,38,0.4188983112573624
1021,2,0.19812658429145813,0.4187287986278534,0.8875912427902222,0.7601895332336426,28,0.4187318593263626
954,2,0.1594739854335785,0.5002102255821228,0.9098599553108215,0.7181510329246521,48,0.41859310269355776
657,2,0.18764540553092957,0.44034209847450256,0.8939356207847595,0.7496610879898071,28,0.4184228926897049
1840,2,0.20761443674564362,0.39799442887306213,0.8820368051528931,0.7720730304718018,49,0.4184079706668854
744,8,0.18528296053409576,0.44390425086021423,0.8944587707519531,0.7434636354446411,40,0.41778920888900756
1540,7,0.157229483127594,0.5020367503166199,0.9109458327293396,0.7125622034072876,32,0.41715327501296995
695,2,0.1927335262298584,0.42683279514312744,0.8909003138542175,0.7597877979278564,39,0.4170598924160004
610,0,0.16428257524967194,0.48602068424224854,0.9064851999282837,0.7200170755386353,37,0.4166443973779678
157,1,0.18671409785747528,0.4383600950241089,0.8943750858306885,0.753180742263794,34,0.4164566367864609
502,9,0.1899743378162384,0.4301421344280243,0.8922169804573059,0.7535733580589294,42,0.41582370698452
865,2,0.16218353807926178,0.48867499828338623,0.9080477952957153,0.720429539680481,43,0.4157162576913834
1921,7,0.15038974583148956,0.5134451985359192,0.9146178960800171,0.7049474120140076,50,0.41565055549144747
1554,2,0.19945791363716125,0.4091227352619171,0.8867018818855286,0.7654390335083008,42,0.41534909307956697
464,2,0.1880921572446823,0.43274903297424316,0.8930636644363403,0.7519729733467102,40,0.4151603072881699
798,0,0.1948976367712021,0.4181540012359619,0.8894618153572083,0.7608482837677002,37,0.4150284558534622
1756,0,0.13961485028266907,0.5345989465713501,0.9207886457443237,0.6930086612701416,37,0.4148354589939117
653,2,0.2220224142074585,0.3603242337703705,0.8736422061920166,0.7949478030204773,32,0.4148203104734421
1537,0,0.1813594102859497,0.44550538063049316,0.8973616361618042,0.7491121292114258,38,0.41437593698501585
223,7,0.2091411054134369,0.38623321056365967,0.8812415599822998,0.7803518772125244,44,0.4141335546970367
170,7,0.15121252834796906,0.5085487961769104,0.9143743515014648,0.7069723606109619,30,0.41404949128627777
114,2,0.18513017892837524,0.43667685985565186,0.8950797319412231,0.7500468492507935,30,0.41396063566207886
1972,2,0.19554173946380615,0.41458892822265625,0.8890156745910645,0.7626218795776367,48,0.4139346361160278
1790,2,0.17892634868621826,0.4497121274471283,0.8985244035720825,0.7393420934677124,42,0.41392997205257415
889,7,0.19448265433311462,0.41661229729652405,0.8891497254371643,0.7616651058197021,41,0.41387383043766024
508,0,0.20622943341732025,0.3915938436985016,0.8827449083328247,0.7757112979888916,39,0.4137518644332886
1353,1,0.13459353148937225,0.5427146553993225,0.9239146113395691,0.6882362365722656,34,0.4135593980550766
593,1,0.19307543337345123,0.41825756430625916,0.8904578685760498,0.7621360421180725,36,0.41315842866897584
2099,4,0.20930218696594238,0.3829328715801239,0.8809624314308167,0.7793831825256348,32,0.4126723796129227
81,8,0.16978007555007935,0.4664093554019928,0.9036980867385864,0.7371765971183777,42,0.4126149445772171
212,3,0.19564534723758698,0.4113325774669647,0.8890234231948853,0.7644120454788208,39,0.4124092936515808
292,0,0.16925404965877533,0.4668344557285309,0.9038848876953125,0.7313389778137207,41,0.41228278875350954
929,7,0.16922926902770996,0.4668668508529663,0.9043389558792114,0.7370232343673706,35,0.41222879886627195
2151,1,0.17249810695648193,0.45976319909095764,0.9024528861045837,0.7410923838615417,31,0.4121344178915024
918,0,0.19697017967700958,0.40785691142082214,0.8880457878112793,0.7674930691719055,38,0.4120940566062927
1821,6,0.14539512991905212,0.5167531371116638,0.917378842830658,0.7032414674758911,28,0.4120338141918182
747,9,0.17033563554286957,0.4639095366001129,0.9035950303077698,0.7386546730995178,52,0.41193090081214906
1369,2,0.21407943964004517,0.3712022304534912,0.8783900737762451,0.7888238430023193,41,0.41184154748916624
890,2,0.18120864033699036,0.4402735233306885,0.8970462679862976,0.7450238466262817,30,0.41164077520370485
1008,0,0.17852945625782013,0.4458748996257782,0.8988942503929138,0.7489869594573975,38,0.41157748103141784
1260,4,0.18665234744548798,0.42867258191108704,0.8943782448768616,0.7586225271224976,24,0.41155081391334536
2030,0,0.16103315353393555,0.4826370179653168,0.9084047675132751,0.7229644060134888,35,0.4115111857652664
611,8,0.2136685699224472,0.3713001012802124,0.8786690831184387,0.7887392640113831,34,0.41145171225070953
1900,2,0.20828913152217865,0.3823103606700897,0.8814043998718262,0.7757571935653687,31,0.4113038718700409
1668,1,0.17348818480968475,0.45498475432395935,0.9014949798583984,0.7408138513565063,46,0.4108310639858246
2134,1,0.21368452906608582,0.3698168694972992,0.8783566951751709,0.7881940603256226,36,0.4107572942972183
1962,0,0.20315983891487122,0.39196741580963135,0.8846930861473083,0.7769992351531982,32,0.4106742382049561
123,1,0.17731110751628876,0.4465848207473755,0.8995516896247864,0.7486535906791687,38,0.41064834892749785
1886,1,0.198613241314888,0.40049466490745544,0.8872140645980835,0.7709358930587769,26,0.4101391673088074
1956,2,0.198884978890419,0.39945030212402344,0.8866498470306396,0.7714640498161316,30,0.40994514524936676
59,0,0.22693394124507904,0.34014952182769775,0.8710185289382935,0.8055610656738281,47,0.40990684926509857
1775,1,0.1662338823080063,0.46831801533699036,0.9055933356285095,0.7317834496498108,48,0.4098335564136505
726,2,0.17858004570007324,0.44224849343299866,0.8987935185432434,0.7467482089996338,48,0.4098249405622482
286,2,0.18937210738658905,0.4183891713619232,0.8925341367721558,0.7644636034965515,38,0.40931327939033507
973,1,0.17710000276565552,0.4442671239376068,0.8996999859809875,0.7457446455955505,38,0.40926356613636017
2026,9,0.19083307683467865,0.4148770868778229,0.891836404800415,0.7664165496826172,50,0.4090879797935486
1759,1,0.1718701869249344,0.4549466073513031,0.9028956890106201,0.7438989281654358,24,0.4090539216995239
1447,2,0.14192421734333038,0.5179503560066223,0.9193853735923767,0.6995212435722351,24,0.4089608579874039
1565,0,0.15873904526233673,0.4824300706386566,0.9103108644485474,0.7280725240707397,49,0.4089229941368103
515,2,0.19125275313854218,0.41301825642585754,0.891631543636322,0.7636998891830444,36,0.4085987269878387
37,1,0.17484605312347412,0.4472944736480713,0.900858461856842,0.7440991401672363,33,0.4084074437618256
1950,8,0.1937209665775299,0.4071451723575592,0.8898142576217651,0.7656233310699463,38,0.408312126994133
56,6,0.19883418083190918,0.3960912227630615,0.8867641091346741,0.7712664604187012,38,0.4082033812999725
300,1,0.17932987213134766,0.43680718541145325,0.8982278108596802,0.7503108382225037,39,0.4079106837511063
1845,4,0.208747997879982,0.3743983209133148,0.8810403347015381,0.7858715057373047,24,0.4078431248664856
447,2,0.17057132720947266,0.45441243052482605,0.9034305214881897,0.7440769672393799,26,0.4074344903230667
363,4,0.19624647498130798,0.3994830548763275,0.8888229131698608,0.7714211344718933,30,0.40710571110248567
1977,0,0.2037334144115448,0.3836793005466461,0.8847160935401917,0.7834330797195435,34,0.4071014553308487
712,0,0.17964383959770203,0.43428173661231995,0.8984927535057068,0.7555612325668335,37,0.40693543255329134
145,4,0.16075554490089417,0.4738045036792755,0.9090365767478943,0.7330405712127686,45,0.4067541390657425
1776,4,0.17249198257923126,0.4490084648132324,0.9025329947471619,0.7470839619636536,28,0.4067429155111313
676,1,0.18298554420471191,0.42656609416007996,0.89597487449646,0.7555152177810669,36,0.4066711038351059
478,1,0.1838945597410202,0.4245443344116211,0.8957879543304443,0.7570568323135376,25,0.4065879315137863
361,3,0.16680239140987396,0.4604550898075104,0.9057755470275879,0.7406465411186218,34,0.4064523816108704
1711,2,0.15322330594062805,0.4890708029270172,0.913163959980011,0.7196090817451477,38,0.40644231140613557
923,1,0.17228053510189056,0.4487948715686798,0.9024530649185181,0.7430981993675232,40,0.40643266439437864
957,2,0.1983298361301422,0.3933617174625397,0.8873732089996338,0.7762370109558105,46,0.4062733739614487
1297,2,0.18687804043293,0.41691604256629944,0.8941913843154907,0.7613036036491394,40,0.40591692328453066
1684,2,0.22288915514945984,0.34054842591285706,0.8735005855560303,0.8055878281593323,35,0.40581330955028533
1510,1,0.15248940885066986,0.4888395369052887,0.9137672781944275,0.7246264219284058,33,0.40553244948387146
2167,1,0.16098971664905548,0.47048330307006836,0.9088549017906189,0.7347999811172485,34,0.40534587800502775
364,1,0.18014508485794067,0.42973557114601135,0.8978313207626343,0.7537015080451965,43,0.4052297383546829
274,1,0.18714360892772675,0.41488519310951233,0.8939629197120667,0.7631601095199585,22,0.40518991351127626
411,0,0.19451436400413513,0.3991794288158417,0.88946133852005,0.7713925838470459,44,0.40515794456005094
765,1,0.13845905661582947,0.5176897048950195,0.9215752482414246,0.7042361497879028,41,0.4051463842391968
369,1,0.18010066449642181,0.4296153485774994,0.8977954983711243,0.7581509947776794,29,0.4051287889480591
1745,1,0.15904885530471802,0.47411808371543884,0.9101505875587463,0.730874240398407,27,0.4050928384065628
650,1,0.17995516955852509,0.4293254315853119,0.8979365825653076,0.7544029355049133,49,0.40482422709465027
169,1,0.13790187239646912,0.5180583596229553,0.9219477772712708,0.7043367028236389,26,0.4047362744808197
830,0,0.15883061289787292,0.47367262840270996,0.9098957777023315,0.728480339050293,40,0.40467734932899474
1227,1,0.1791037768125534,0.43050894141197205,0.8988312482833862,0.7577040791511536,32,0.4044751226902008
344,1,0.1504199355840683,0.49086347222328186,0.9147104620933533,0.7184938788414001,30,0.4043806254863739
1491,2,0.1899590790271759,0.40731415152549744,0.8923673629760742,0.7707054615020752,34,0.4043794184923172
1245,2,0.16424323618412018,0.461476594209671,0.906423032283783,0.7324205040931702,22,0.40433923006057737
769,1,0.16769081354141235,0.4541787803173065,0.9050159454345703,0.7442042827606201,33,0.40427860915660857
492,4,0.173773854970932,0.44119498133659363,0.9017024636268616,0.7514852285385132,37,0.4042010992765427
1427,1,0.1828499138355255,0.42183807492256165,0.8963655829429626,0.7587637901306152,36,0.4041323930025101
696,2,0.20220282673835754,0.3807024657726288,0.8853824734687805,0.783351719379425,40,0.4040158122777939
1047,4,0.16913409531116486,0.45017769932746887,0.904163658618927,0.7414838671684265,39,0.4038065791130066
181,0,0.2082855999469757,0.36688897013664246,0.8818022608757019,0.7897922992706299,46,0.40354985892772677
380,0,0.16709968447685242,0.4536765515804291,0.9052114486694336,0.7399780750274658,56,0.4034168154001236
322,6,0.16034409403800964,0.4678856134414673,0.9091674089431763,0.7364006042480469,36,0.40337015986442565
1430,1,0.1807771474123001,0.42451199889183044,0.8973938822746277,0.7566590309143066,48,0.40329375863075256
513,1,0.20049168169498444,0.3828182518482208,0.8863205313682556,0.7823063135147095,46,0.4032687544822693
675,8,0.19734062254428864,0.38871124386787415,0.8878356218338013,0.7779770493507385,31,0.40291268229484556
437,0,0.18302485346794128,0.418896347284317,0.8963947892189026,0.7602720260620117,37,0.40283354818820954
28,6,0.17473739385604858,0.43629515171051025,0.9012394547462463,0.754226565361023,39,0.4027610242366791
187,1,0.17444002628326416,0.43686702847480774,0.9013282060623169,0.7539148330688477,36,0.40274071991443633
2039,4,0.16551724076271057,0.4556334316730499,0.9062108397483826,0.7433491945266724,49,0.40271287262439726
1441,8,0.19043971598148346,0.40239083766937256,0.8918824791908264,0.7696304321289062,36,0.4024468868970871
1125,0,0.17290806770324707,0.43944573402404785,0.9020042419433594,0.7525562047958374,33,0.40243051052093504
174,0,0.17582692205905914,0.433270126581192,0.9003276824951172,0.7499527335166931,44,0.40242921710014345
694,1,0.18444974720478058,0.41500023007392883,0.895593523979187,0.7640017867088318,31,0.4023905098438263
1216,2,0.16761456429958344,0.4501097500324249,0.9051875472068787,0.7465429306030273,48,0.40215068459510805
1466,7,0.16211745142936707,0.46174654364585876,0.9085468649864197,0.7399788498878479,28,0.4021360367536545
1374,1,0.1771397441625595,0.4295496642589569,0.8996018171310425,0.7543284893035889,37,0.4019543945789337
679,2,0.17043447494506836,0.44357195496559143,0.9032833576202393,0.7455403208732605,39,0.4018921166658401
1385,6,0.20639395713806152,0.3674609661102295,0.8824056386947632,0.7889921069145203,32,0.40188387632369993
148,2,0.17688019573688507,0.4292084872722626,0.8994072079658508,0.7545244693756104,30,0.4015437185764313
261,2,0.18907463550567627,0.4033014476299286,0.8926809430122375,0.7698444128036499,42,0.4014572650194168
1761,1,0.19326628744602203,0.39432525634765625,0.8904549479484558,0.7744530439376831,33,0.40138342082500456
1534,2,0.19089217483997345,0.39919838309288025,0.8918408751487732,0.7716327905654907,46,0.4013072788715363
1774,1,0.15813247859477997,0.468372106552124,0.9107084274291992,0.7324751019477844,37,0.4012476891279221
2138,2,0.18886490166187286,0.40320393443107605,0.8927326798439026,0.768985390663147,41,0.40119360089302064
84,1,0.17210568487644196,0.4386514127254486,0.9027920365333557,0.7530635595321655,32,0.4011521875858307
1802,1,0.18523794412612915,0.4101940393447876,0.8950443863868713,0.765159010887146,27,0.4008305251598358
439,2,0.15341414511203766,0.47735634446144104,0.9131766557693481,0.7310609817504883,40,0.4007746517658234
1355,2,0.19697695970535278,0.3842691481113434,0.8879618048667908,0.7802016735076904,41,0.4003153532743454
1239,2,0.1539503037929535,0.4749663770198822,0.9128148555755615,0.7276104688644409,30,0.40015200674533846
584,4,0.17804497480392456,0.4240019619464874,0.89901202917099,0.757070779800415,36,0.4001447528600693
149,9,0.2045520395040512,0.3675501346588135,0.8839407563209534,0.7908267974853516,28,0.3999330312013626
1998,4,0.18100522458553314,0.416144996881485,0.8974974155426025,0.7615926861763,44,0.39932798147201537
749,1,0.1768774837255478,0.4246724545955658,0.8999223113059998,0.7610411643981934,35,0.3992214798927307
1914,9,0.18250775337219238,0.41249915957450867,0.8964171409606934,0.7641410231590271,37,0.3991156190633774
649,0,0.1577819287776947,0.4647427499294281,0.9107648730278015,0.7382943034172058,38,0.3990768164396286
659,8,0.1969478279352188,0.38192427158355713,0.8884084224700928,0.7829325199127197,33,0.3990691214799881
76,1,0.13872738182544708,0.5049216747283936,0.921585738658905,0.7120892405509949,34,0.39902964532375335
771,0,0.1685003638267517,0.4418872594833374,0.9047492146492004,0.7511435747146606,32,0.39896907210350036
1259,2,0.17877760529518127,0.4196423292160034,0.8986371159553528,0.7638149857521057,40,0.3987350583076477
1560,0,0.21916607022285461,0.33375081419944763,0.8757220506668091,0.8108146786689758,23,0.3984692722558975
682,1,0.20234839618206024,0.3692728579044342,0.8852222561836243,0.7915046215057373,35,0.3984625995159149
746,1,0.19605761766433716,0.3825371265411377,0.8888278007507324,0.7811325788497925,34,0.39844340085983276
505,0,0.16397452354431152,0.45029187202453613,0.9073561429977417,0.7463754415512085,38,0.3983848452568054
758,7,0.17772847414016724,0.42083171010017395,0.8994758725166321,0.7631678581237793,44,0.398196741938591
1889,7,0.22145089507102966,0.32832786440849304,0.8743693828582764,0.8128622770309448,32,0.39817788898944856
1524,1,0.15973550081253052,0.457865446805954,0.909818708896637,0.7421683073043823,37,0.3976863533258438
605,4,0.20442841947078705,0.3631625473499298,0.8836320042610168,0.7923082113265991,36,0.39764649271965025
1220,1,0.15417033433914185,0.4694274961948395,0.9127779603004456,0.7312871217727661,35,0.397606286406517
1760,1,0.15367861092090607,0.4704453945159912,0.9130906462669373,0.7325311899185181,38,0.39759224355220796
1371,0,0.21672697365283966,0.33682021498680115,0.8766621947288513,0.8078422546386719,38,0.3974708616733551
692,1,0.19997933506965637,0.37220659852027893,0.8862916827201843,0.7868958115577698,41,0.3974534660577774
1138,0,0.16843467950820923,0.43873628973960876,0.904240071773529,0.7477903366088867,37,0.3973788172006607
26,1,0.15969115495681763,0.45721662044525146,0.9097182750701904,0.742446780204773,26,0.3973276376724243
1892,1,0.186748668551445,0.3999720513820648,0.8941110372543335,0.7750189900398254,40,0.3973235905170441
1674,0,0.18849782645702362,0.39531657099723816,0.8932653069496155,0.7736562490463257,24,0.39682958126068113
1834,1,0.15528252720832825,0.46539655327796936,0.9120970368385315,0.7336021065711975,35,0.3967711001634598
916,1,0.17817610502243042,0.41697072982788086,0.8992812633514404,0.7653566598892212,29,0.3967333436012268
1293,1,0.18547384440898895,0.40123268961906433,0.8944104313850403,0.7688876390457153,35,0.3966491460800171
567,7,0.1704602688550949,0.43290507793426514,0.9032365679740906,0.7487115859985352,40,0.3965891510248184
1016,0,0.13483645021915436,0.5079121589660645,0.9238672852516174,0.7101718187332153,49,0.39640580117702484
888,2,0.1337682455778122,0.5101403594017029,0.9243492484092712,0.7081701159477234,38,0.39640350043773653
1486,1,0.1811852753162384,0.40983107686042786,0.8973119854927063,0.7693983912467957,42,0.3963696151971817
1145,1,0.17843177914619446,0.41505929827690125,0.8987815976142883,0.7621779441833496,34,0.39608326852321624
16,4,0.20271581411361694,0.3636981248855591,0.8848761320114136,0.7949702143669128,34,0.3960772633552551
1347,1,0.18314321339130402,0.4050549268722534,0.8960343599319458,0.768194854259491,34,0.39606724083423617
641,2,0.16938307881355286,0.4341578185558319,0.9041388630867004,0.7555554509162903,36,0.39604810178279876
858,2,0.19641052186489105,0.37695565819740295,0.8886618614196777,0.7854200601577759,42,0.3960221648216248
1384,1,0.19313812255859375,0.38360270857810974,0.8904653191566467,0.7805975675582886,28,0.39589294493198396
1795,1,0.17702887952327728,0.4175835847854614,0.8998571038246155,0.7649803757667542,30,0.39583496153354647
1461,4,0.20071861147880554,0.3674204647541046,0.8859502673149109,0.7907541990280151,37,0.39583381712436677
625,1,0.1780378669500351,0.4150409698486328,0.8992188572883606,0.7641617059707642,34,0.39563646614551545
742,4,0.19741161167621613,0.3730457127094269,0.8879753351211548,0.7860727310180664,25,0.3951369345188141
320,2,0.19100646674633026,0.3859824240207672,0.8915648460388184,0.7791028022766113,32,0.39484119415283203
1463,1,0.15445703268051147,0.46318963170051575,0.912765622138977,0.7390737533569336,38,0.39477528631687164
1379,2,0.1744452267885208,0.42030027508735657,0.9013938903808594,0.7634341716766357,38,0.39445597529411314
213,1,0.18982873857021332,0.3876361548900604,0.892099916934967,0.7767005562782288,36,0.3944368243217468
1686,0,0.18190112709999084,0.4042370319366455,0.896801233291626,0.7655078768730164,30,0.394339519739151
677,1,0.1790095567703247,0.409923791885376,0.8983669281005859,0.7654433250427246,42,0.3941347599029541
158,0,0.16884467005729675,0.4313167631626129,0.9043054580688477,0.7570064067840576,40,0.39407250583171843
1434,2,0.206024169921875,0.352640300989151,0.8831965327262878,0.7983614206314087,40,0.3940246671438217
1089,2,0.18455715477466583,0.3976227045059204,0.8950400948524475,0.7724722623825073,24,0.3938644975423813
1519,4,0.13821618258953094,0.49527955055236816,0.9216362833976746,0.7153934240341187,48,0.39369232952594757
1826,7,0.1532558798789978,0.46354880928993225,0.9134413599967957,0.7388144135475159,26,0.39368614852428435
1806,1,0.19145378470420837,0.38268741965293884,0.8911822438240051,0.7808268070220947,38,0.3936792701482773
1225,2,0.1809128075838089,0.40479063987731934,0.897490918636322,0.7699865102767944,30,0.3935590356588364
325,2,0.15099376440048218,0.4678613245487213,0.914516270160675,0.7363887429237366,40,0.39347279965877535
459,1,0.15834641456604004,0.45183148980140686,0.9104477167129517,0.7412875890731812,42,0.3932173877954483
509,1,0.21935205161571503,0.32259973883628845,0.8753755688667297,0.8159063458442688,29,0.39311436414718626
950,0,0.1860140562057495,0.39275798201560974,0.8944368958473206,0.7753663659095764,42,0.3929493576288223
720,2,0.17404229938983917,0.4173625409603119,0.9011746048927307,0.7609003186225891,33,0.39260610938072205
2083,2,0.1678975522518158,0.430230051279068,0.9048657417297363,0.7579222321510315,40,0.39252600371837615
419,4,0.17486554384231567,0.4152132570743561,0.9005120396614075,0.7621482610702515,48,0.39242096841335294
1426,1,0.1468759924173355,0.47437143325805664,0.9170805215835571,0.7327223420143127,43,0.3923536568880081
1442,1,0.16435179114341736,0.43714532256126404,0.9070379734039307,0.7538970708847046,45,0.39222065508365633
73,3,0.15086005628108978,0.46531033515930176,0.91457200050354,0.7341461777687073,23,0.3920580238103867
984,2,0.20778769254684448,0.3444751799106598,0.8819106817245483,0.802745521068573,30,0.39183421432971954
589,0,0.15790455043315887,0.44962334632873535,0.9105725884437561,0.7468699216842651,44,0.39165896475315093
1033,2,0.19275635480880737,0.3757525384426117,0.8904075026512146,0.7851295471191406,52,0.39159187376499177
2103,1,0.1649455726146698,0.4344916045665741,0.9065334796905518,0.7510823011398315,36,0.39153802692890166
1240,4,0.19170215725898743,0.37778282165527344,0.8912103772163391,0.7827681303024292,38,0.39147253036499025
1942,0,0.14928019046783447,0.4673158824443817,0.9158093333244324,0.7366605997085571,36,0.3913571983575821
1261,2,0.1995863914489746,0.36082741618156433,0.8865668773651123,0.7933986186981201,32,0.39134341180324556
10,7,0.18336814641952515,0.3949942886829376,0.896022379398346,0.7739520072937012,46,0.39126305282115936
1652,7,0.1605200171470642,0.4427155554294586,0.9090650081634521,0.750695526599884,50,0.3909712940454483
1069,8,0.19273003935813904,0.3741554915904999,0.890741229057312,0.7858031392097473,42,0.39073366224765776
1308,0,0.17538467049598694,0.4104273021221161,0.900210440158844,0.7642689943313599,46,0.39057727754116056
452,1,0.18541555106639862,0.388920396566391,0.8948214650154114,0.7773174047470093,36,0.39039360284805297
540,2,0.2009870409965515,0.3559402525424957,0.8860166668891907,0.7983975410461426,22,0.3903555005788803
790,0,0.15492749214172363,0.45294034481048584,0.9120804667472839,0.7387393712997437,43,0.39018961787223816
1343,2,0.1445627212524414,0.4746105968952179,0.9184256792068481,0.7325087189674377,32,0.39002545177936554
